user_id,event_name,event_time,source,platform,country,value
1298,first_trade,2025-09-21 14:14:55.828700518,organic,android,UZ,3427.44
1299,app_open,2025-09-17 14:40:00.000000000,referral,ios,BY,
1299,view_landing,2025-09-17 14:47:00.000000000,referral,ios,BY,
1299,sign_up,2025-09-17 16:19:00.000000000,referral,ios,BY,
1300,app_open,2025-09-06 00:46:00.000000000,paid_search,web,KZ,
1300,view_landing,2025-09-06 00:54:00.000000000,paid_search,web,KZ,
1300,sign_up,2025-09-06 01:55:00.000000000,paid_search,web,KZ,
1300,kyc_completed,2025-09-08 23:45:21.366940246,paid_search,web,KZ,
1300,deposit_success,2025-09-12 19:52:02.946341513,paid_search,web,KZ,3248.42
1300,first_trade,2025-09-13 03:34:50.274762164,paid_search,web,KZ,2980.88
1301,app_open,2025-09-23 15:20:00.000000000,organic,ios,RU,
1301,view_landing,2025-09-23 15:31:00.000000000,organic,ios,RU,
1301,sign_up,2025-09-23 15:36:00.000000000,organic,ios,RU,
1302,app_open,2025-09-19 12:20:00.000000000,social_ads,android,UZ,
1302,view_landing,2025-09-19 12:30:00.000000000,social_ads,android,UZ,
1302,sign_up,2025-09-19 13:06:00.000000000,social_ads,android,UZ,
1303,app_open,2025-09-07 05:36:00.000000000,referral,android,UZ,
1303,view_landing,2025-09-07 05:40:00.000000000,referral,android,UZ,
1303,sign_up,2025-09-07 06:06:00.000000000,referral,android,UZ,
1304,app_open,2025-09-23 15:20:00.000000000,organic,ios,UZ,
1304,view_landing,2025-09-23 15:30:00.000000000,organic,ios,UZ,
1304,sign_up,2025-09-23 17:28:00.000000000,organic,ios,UZ,
1304,kyc_completed,2025-09-24 02:52:08.667305739,organic,ios,UZ,
1304,deposit_success,2025-09-26 03:18:58.923041415,organic,ios,UZ,3342.79
1304,first_trade,2025-09-27 07:29:09.982780328,organic,ios,UZ,2271.86
1305,app_open,2025-09-19 11:44:00.000000000,email,android,BY,
1305,view_landing,2025-09-19 11:52:00.000000000,email,android,BY,
1306,app_open,2025-09-26 14:41:00.000000000,email,ios,KZ,
1306,view_landing,2025-09-26 14:44:00.000000000,email,ios,KZ,
1306,sign_up,2025-09-26 15:25:00.000000000,email,ios,KZ,
1307,app_open,2025-09-25 12:13:00.000000000,social_ads,android,RU,
1307,view_landing,2025-09-25 12:16:00.000000000,social_ads,android,RU,
1308,app_open,2025-09-10 11:45:00.000000000,social_ads,web,UZ,
1308,view_landing,2025-09-10 11:58:00.000000000,social_ads,web,UZ,
1308,sign_up,2025-09-10 13:25:00.000000000,social_ads,web,UZ,
1308,kyc_completed,2025-09-11 15:29:27.295192253,social_ads,web,UZ,
1309,app_open,2025-09-29 01:55:00.000000000,organic,ios,RU,
1309,view_landing,2025-09-29 01:57:00.000000000,organic,ios,RU,
1310,app_open,2025-09-01 22:09:00.000000000,email,android,RU,
1310,view_landing,2025-09-01 22:25:00.000000000,email,android,RU,
1311,app_open,2025-09-10 22:23:00.000000000,paid_search,ios,RU,
1311,view_landing,2025-09-10 22:25:00.000000000,paid_search,ios,RU,
1312,app_open,2025-09-19 04:26:00.000000000,email,web,KZ,
1312,view_landing,2025-09-19 04:40:00.000000000,email,web,KZ,
1312,sign_up,2025-09-19 05:43:00.000000000,email,web,KZ,
1313,app_open,2025-09-16 23:11:00.000000000,social_ads,web,KZ,
1313,view_landing,2025-09-16 23:14:00.000000000,social_ads,web,KZ,
1314,app_open,2025-09-07 17:14:00.000000000,organic,ios,RU,
1314,view_landing,2025-09-07 17:16:00.000000000,organic,ios,RU,
1314,sign_up,2025-09-07 18:33:00.000000000,organic,ios,RU,
1314,kyc_completed,2025-09-08 04:41:24.728092774,organic,ios,RU,
1314,deposit_success,2025-09-08 05:51:41.626348936,organic,ios,RU,7976.5
1314,first_trade,2025-09-09 12:17:54.790895323,organic,ios,RU,1217.79
1315,app_open,2025-09-06 21:42:00.000000000,organic,android,RU,
1315,view_landing,2025-09-06 21:52:00.000000000,organic,android,RU,
1315,sign_up,2025-09-06 23:39:00.000000000,organic,android,RU,
1315,kyc_completed,2025-09-09 20:33:47.295091337,organic,android,RU,
1316,app_open,2025-09-24 09:17:00.000000000,social_ads,android,RU,
1316,view_landing,2025-09-24 09:35:00.000000000,social_ads,android,RU,
1317,app_open,2025-09-27 04:22:00.000000000,social_ads,android,RU,
1317,view_landing,2025-09-27 04:38:00.000000000,social_ads,android,RU,
1318,app_open,2025-09-21 06:50:00.000000000,organic,android,RU,
1318,view_landing,2025-09-21 06:59:00.000000000,organic,android,RU,
1319,app_open,2025-09-16 21:27:00.000000000,referral,android,KZ,
1319,view_landing,2025-09-16 21:28:00.000000000,referral,android,KZ,
1319,sign_up,2025-09-16 21:45:00.000000000,referral,android,KZ,
1319,kyc_completed,2025-09-18 06:35:59.575426287,referral,android,KZ,
1319,deposit_success,2025-09-20 10:12:59.621285221,referral,android,KZ,2904.1
1320,app_open,2025-09-24 01:47:00.000000000,email,android,RU,
1320,view_landing,2025-09-24 01:54:00.000000000,email,android,RU,
1320,sign_up,2025-09-24 04:41:00.000000000,email,android,RU,
1321,app_open,2025-09-08 02:56:00.000000000,paid_search,ios,RU,
1321,view_landing,2025-09-08 03:09:00.000000000,paid_search,ios,RU,
1322,app_open,2025-09-29 22:12:00.000000000,paid_search,android,RU,
1322,view_landing,2025-09-29 22:18:00.000000000,paid_search,android,RU,
1322,sign_up,2025-09-30 00:37:00.000000000,paid_search,android,RU,
1323,app_open,2025-09-04 14:55:00.000000000,organic,web,RU,
1323,view_landing,2025-09-04 14:56:00.000000000,organic,web,RU,
1324,app_open,2025-09-18 10:44:00.000000000,referral,ios,UZ,
1324,view_landing,2025-09-18 10:51:00.000000000,referral,ios,UZ,
1324,sign_up,2025-09-18 12:52:00.000000000,referral,ios,UZ,
1325,app_open,2025-09-11 01:56:00.000000000,paid_search,android,RU,
1325,view_landing,2025-09-11 02:04:00.000000000,paid_search,android,RU,
1325,sign_up,2025-09-11 05:34:00.000000000,paid_search,android,RU,
1326,app_open,2025-09-27 23:59:00.000000000,email,ios,RU,
1326,view_landing,2025-09-28 00:00:00.000000000,email,ios,RU,
1326,sign_up,2025-09-28 03:06:00.000000000,email,ios,RU,
1326,kyc_completed,2025-09-29 10:47:15.565086238,email,ios,RU,
1327,app_open,2025-09-08 05:49:00.000000000,paid_search,web,KZ,
1327,view_landing,2025-09-08 05:57:00.000000000,paid_search,web,KZ,
1327,sign_up,2025-09-08 08:17:00.000000000,paid_search,web,KZ,
1327,kyc_completed,2025-09-11 00:12:02.253440956,paid_search,web,KZ,
1327,deposit_success,2025-09-14 18:24:44.246246039,paid_search,web,KZ,8187.31
1327,first_trade,2025-09-16 05:18:35.887538451,paid_search,web,KZ,2201.34
1328,app_open,2025-09-20 05:24:00.000000000,social_ads,android,RU,
1328,view_landing,2025-09-20 05:36:00.000000000,social_ads,android,RU,
1329,app_open,2025-09-05 16:11:00.000000000,organic,android,UZ,
1329,view_landing,2025-09-05 16:28:00.000000000,organic,android,UZ,
1329,sign_up,2025-09-05 16:30:00.000000000,organic,android,UZ,
1330,app_open,2025-09-06 10:37:00.000000000,organic,ios,UZ,
1330,view_landing,2025-09-06 10:45:00.000000000,organic,ios,UZ,
1331,app_open,2025-09-13 11:01:00.000000000,referral,android,KZ,
1331,view_landing,2025-09-13 11:05:00.000000000,referral,android,KZ,
1331,sign_up,2025-09-13 11:43:00.000000000,referral,android,KZ,
1331,kyc_completed,2025-09-14 03:27:23.221322245,referral,android,KZ,
1332,app_open,2025-09-24 22:47:00.000000000,paid_search,web,UZ,
1332,view_landing,2025-09-24 22:49:00.000000000,paid_search,web,UZ,
1332,sign_up,2025-09-24 23:30:00.000000000,paid_search,web,UZ,
1332,kyc_completed,2025-09-26 11:42:26.350915437,paid_search,web,UZ,
1333,app_open,2025-09-09 08:07:00.000000000,social_ads,android,RU,
1333,view_landing,2025-09-09 08:12:00.000000000,social_ads,android,RU,
1333,sign_up,2025-09-09 08:13:00.000000000,social_ads,android,RU,
1333,kyc_completed,2025-09-10 16:22:09.125709783,social_ads,android,RU,
1333,deposit_success,2025-09-13 18:51:12.266358695,social_ads,android,RU,1868.48
1334,app_open,2025-09-21 18:27:00.000000000,email,android,RU,
1334,view_landing,2025-09-21 18:38:00.000000000,email,android,RU,
1335,app_open,2025-09-17 23:39:00.000000000,email,android,RU,
1335,view_landing,2025-09-17 23:42:00.000000000,email,android,RU,
1335,sign_up,2025-09-18 03:19:00.000000000,email,android,RU,
1335,kyc_completed,2025-09-19 16:55:54.563276666,email,android,RU,
1335,deposit_success,2025-09-21 00:39:30.730616600,email,android,RU,2697.83
1336,app_open,2025-09-30 07:56:00.000000000,email,android,RU,
1336,view_landing,2025-09-30 08:02:00.000000000,email,android,RU,
1336,sign_up,2025-09-30 08:06:00.000000000,email,android,RU,
1336,kyc_completed,2025-10-01 06:11:15.263668022,email,android,RU,
1336,deposit_success,2025-10-03 18:06:06.194013382,email,android,RU,6959.89
1337,app_open,2025-09-10 00:13:00.000000000,organic,android,RU,
1337,view_landing,2025-09-10 00:16:00.000000000,organic,android,RU,
1337,sign_up,2025-09-10 00:31:00.000000000,organic,android,RU,
1338,app_open,2025-09-08 05:48:00.000000000,social_ads,ios,RU,
1338,view_landing,2025-09-08 05:53:00.000000000,social_ads,ios,RU,
1338,sign_up,2025-09-08 07:16:00.000000000,social_ads,ios,RU,
1338,kyc_completed,2025-09-10 10:55:32.999796945,social_ads,ios,RU,
1338,deposit_success,2025-09-14 01:33:58.357760117,social_ads,ios,RU,1523.5
1339,app_open,2025-09-27 22:15:00.000000000,email,ios,RU,
1339,view_landing,2025-09-27 22:21:00.000000000,email,ios,RU,
1340,app_open,2025-09-10 21:58:00.000000000,paid_search,android,RU,
1340,view_landing,2025-09-10 22:06:00.000000000,paid_search,android,RU,
1341,app_open,2025-09-07 06:54:00.000000000,organic,web,KZ,
1341,view_landing,2025-09-07 07:03:00.000000000,organic,web,KZ,
1342,app_open,2025-09-25 14:12:00.000000000,referral,web,RU,
1342,view_landing,2025-09-25 14:27:00.000000000,referral,web,RU,
1342,sign_up,2025-09-25 15:28:00.000000000,referral,web,RU,
1342,kyc_completed,2025-09-26 10:23:57.055644002,referral,web,RU,
1343,app_open,2025-09-25 08:49:00.000000000,paid_search,web,RU,
1343,view_landing,2025-09-25 09:07:00.000000000,paid_search,web,RU,
1343,sign_up,2025-09-25 09:13:00.000000000,paid_search,web,RU,
1343,kyc_completed,2025-09-25 17:10:30.929376533,paid_search,web,RU,
1343,deposit_success,2025-09-26 21:06:32.550880846,paid_search,web,RU,1556.43
1343,first_trade,2025-09-28 15:28:27.857878577,paid_search,web,RU,1052.82
1344,app_open,2025-09-02 18:02:00.000000000,social_ads,android,RU,
1344,view_landing,2025-09-02 18:08:00.000000000,social_ads,android,RU,
1344,sign_up,2025-09-02 21:16:00.000000000,social_ads,android,RU,
1344,kyc_completed,2025-09-03 12:18:52.530597136,social_ads,android,RU,
1345,app_open,2025-09-26 12:33:00.000000000,email,ios,KZ,
1345,view_landing,2025-09-26 12:45:00.000000000,email,ios,KZ,
1345,sign_up,2025-09-26 16:22:00.000000000,email,ios,KZ,
1346,app_open,2025-09-19 21:25:00.000000000,social_ads,android,RU,
1346,view_landing,2025-09-19 21:31:00.000000000,social_ads,android,RU,
1346,sign_up,2025-09-19 23:54:00.000000000,social_ads,android,RU,
1347,app_open,2025-09-09 06:15:00.000000000,paid_search,web,BY,
1347,view_landing,2025-09-09 06:17:00.000000000,paid_search,web,BY,
1347,sign_up,2025-09-09 08:47:00.000000000,paid_search,web,BY,
1347,kyc_completed,2025-09-10 07:58:28.660478474,paid_search,web,BY,
1347,deposit_success,2025-09-13 01:46:56.826559613,paid_search,web,BY,4943.62
1347,first_trade,2025-09-13 02:15:36.856682028,paid_search,web,BY,2295.77
1348,app_open,2025-09-16 22:46:00.000000000,paid_search,android,RU,
1348,view_landing,2025-09-16 23:04:00.000000000,paid_search,android,RU,
1349,app_open,2025-09-08 02:54:00.000000000,paid_search,android,RU,
1349,view_landing,2025-09-08 03:09:00.000000000,paid_search,android,RU,
1349,sign_up,2025-09-08 03:49:00.000000000,paid_search,android,RU,
1349,kyc_completed,2025-09-10 16:40:08.406410580,paid_search,android,RU,
1350,app_open,2025-09-06 00:40:00.000000000,organic,android,UZ,
1350,view_landing,2025-09-06 00:54:00.000000000,organic,android,UZ,
1350,sign_up,2025-09-06 01:33:00.000000000,organic,android,UZ,
1350,kyc_completed,2025-09-06 10:24:27.476003481,organic,android,UZ,
1350,deposit_success,2025-09-07 20:57:17.604426673,organic,android,UZ,3632.79
1350,first_trade,2025-09-09 01:43:02.566949930,organic,android,UZ,8380.93
1351,app_open,2025-09-04 22:21:00.000000000,referral,web,RU,
1351,view_landing,2025-09-04 22:32:00.000000000,referral,web,RU,
1351,sign_up,2025-09-04 23:18:00.000000000,referral,web,RU,
1351,kyc_completed,2025-09-07 21:51:15.250359248,referral,web,RU,
1351,deposit_success,2025-09-11 09:49:04.760153004,referral,web,RU,3131.64
1351,first_trade,2025-09-12 09:02:59.599197206,referral,web,RU,3005.77
1352,app_open,2025-09-05 21:44:00.000000000,email,web,RU,
1352,view_landing,2025-09-05 22:02:00.000000000,email,web,RU,
1352,sign_up,2025-09-05 22:53:00.000000000,email,web,RU,
1353,app_open,2025-09-18 09:10:00.000000000,paid_search,web,RU,
1353,view_landing,2025-09-18 09:27:00.000000000,paid_search,web,RU,
1354,app_open,2025-09-25 06:54:00.000000000,paid_search,android,RU,
1354,view_landing,2025-09-25 06:55:00.000000000,paid_search,android,RU,
1354,sign_up,2025-09-25 07:20:00.000000000,paid_search,android,RU,
1355,app_open,2025-09-15 11:52:00.000000000,email,ios,RU,
1355,view_landing,2025-09-15 12:06:00.000000000,email,ios,RU,
1356,app_open,2025-09-01 10:54:00.000000000,organic,android,RU,
1356,view_landing,2025-09-01 11:00:00.000000000,organic,android,RU,
1357,app_open,2025-09-13 19:40:00.000000000,social_ads,ios,RU,
1357,view_landing,2025-09-13 19:56:00.000000000,social_ads,ios,RU,
1358,app_open,2025-09-23 08:36:00.000000000,paid_search,web,UZ,
1358,view_landing,2025-09-23 08:50:00.000000000,paid_search,web,UZ,
1358,sign_up,2025-09-23 09:43:00.000000000,paid_search,web,UZ,
1359,app_open,2025-09-26 00:11:00.000000000,social_ads,android,RU,
1359,view_landing,2025-09-26 00:23:00.000000000,social_ads,android,RU,
1359,sign_up,2025-09-26 01:24:00.000000000,social_ads,android,RU,
1359,kyc_completed,2025-09-28 17:09:41.997626208,social_ads,android,RU,
1359,deposit_success,2025-09-30 09:45:01.599480829,social_ads,android,RU,1381.55
1360,app_open,2025-09-22 19:33:00.000000000,organic,android,RU,
1360,view_landing,2025-09-22 19:46:00.000000000,organic,android,RU,
1360,sign_up,2025-09-22 23:31:00.000000000,organic,android,RU,
1360,kyc_completed,2025-09-23 22:35:45.530069196,organic,android,RU,
1360,deposit_success,2025-09-27 05:14:44.530370572,organic,android,RU,3352.07
1360,first_trade,2025-09-28 23:01:50.252150681,organic,android,RU,2125.42
1361,app_open,2025-09-12 00:26:00.000000000,social_ads,ios,UZ,
1361,view_landing,2025-09-12 00:27:00.000000000,social_ads,ios,UZ,
1361,sign_up,2025-09-12 01:59:00.000000000,social_ads,ios,UZ,
1361,kyc_completed,2025-09-12 14:58:53.541401597,social_ads,ios,UZ,
1362,app_open,2025-09-20 08:47:00.000000000,paid_search,android,RU,
1362,view_landing,2025-09-20 09:04:00.000000000,paid_search,android,RU,
1363,app_open,2025-09-02 21:46:00.000000000,social_ads,android,UZ,
1363,view_landing,2025-09-02 21:59:00.000000000,social_ads,android,UZ,
1363,sign_up,2025-09-03 01:14:00.000000000,social_ads,android,UZ,
1364,app_open,2025-09-13 05:52:00.000000000,organic,ios,RU,
1364,view_landing,2025-09-13 06:01:00.000000000,organic,ios,RU,
1364,sign_up,2025-09-13 06:51:00.000000000,organic,ios,RU,
1364,kyc_completed,2025-09-14 19:08:28.011078786,organic,ios,RU,
1364,deposit_success,2025-09-15 19:26:53.309955045,organic,ios,RU,8110.77
1364,first_trade,2025-09-15 19:44:34.304642191,organic,ios,RU,1300.75
1365,app_open,2025-09-16 23:26:00.000000000,paid_search,web,KZ,
1365,view_landing,2025-09-16 23:30:00.000000000,paid_search,web,KZ,
1365,sign_up,2025-09-17 02:31:00.000000000,paid_search,web,KZ,
1365,kyc_completed,2025-09-18 07:41:29.684140843,paid_search,web,KZ,
1366,app_open,2025-09-01 19:52:00.000000000,social_ads,android,UZ,
1366,view_landing,2025-09-01 20:05:00.000000000,social_ads,android,UZ,
1366,sign_up,2025-09-01 20:23:00.000000000,social_ads,android,UZ,
1366,kyc_completed,2025-09-04 07:14:11.547686379,social_ads,android,UZ,
1366,deposit_success,2025-09-06 10:21:15.304981644,social_ads,android,UZ,1689.28
1367,app_open,2025-09-01 09:11:00.000000000,organic,android,RU,
1367,view_landing,2025-09-01 09:20:00.000000000,organic,android,RU,
1368,app_open,2025-09-25 00:00:00.000000000,organic,ios,BY,
1368,view_landing,2025-09-25 00:13:00.000000000,organic,ios,BY,
1368,sign_up,2025-09-25 01:16:00.000000000,organic,ios,BY,
1368,kyc_completed,2025-09-26 20:20:15.191610433,organic,ios,BY,
1368,deposit_success,2025-09-28 12:21:19.303129005,organic,ios,BY,1948.23
1368,first_trade,2025-09-30 01:04:27.731630558,organic,ios,BY,5970.22
1369,app_open,2025-09-07 10:54:00.000000000,organic,android,KZ,
1369,view_landing,2025-09-07 10:59:00.000000000,organic,android,KZ,
1370,app_open,2025-09-04 14:56:00.000000000,paid_search,android,BY,
1370,view_landing,2025-09-04 15:13:00.000000000,paid_search,android,BY,
1371,app_open,2025-09-18 15:11:00.000000000,organic,web,RU,
1371,view_landing,2025-09-18 15:26:00.000000000,organic,web,RU,
1371,sign_up,2025-09-18 18:16:00.000000000,organic,web,RU,
1372,app_open,2025-09-09 06:38:00.000000000,email,ios,RU,
1372,view_landing,2025-09-09 06:50:00.000000000,email,ios,RU,
1373,app_open,2025-09-30 08:05:00.000000000,paid_search,web,RU,
1373,view_landing,2025-09-30 08:09:00.000000000,paid_search,web,RU,
1373,sign_up,2025-09-30 09:09:00.000000000,paid_search,web,RU,
1373,kyc_completed,2025-10-01 22:06:55.024901344,paid_search,web,RU,
1373,deposit_success,2025-10-05 11:20:12.823263338,paid_search,web,RU,3737.05
1373,first_trade,2025-10-06 03:05:29.352023363,paid_search,web,RU,2987.15
1374,app_open,2025-09-29 08:58:00.000000000,referral,android,UZ,
1374,view_landing,2025-09-29 09:06:00.000000000,referral,android,UZ,
1375,app_open,2025-09-25 14:37:00.000000000,email,ios,RU,
1375,view_landing,2025-09-25 14:56:00.000000000,email,ios,RU,
1375,sign_up,2025-09-25 17:14:00.000000000,email,ios,RU,
1375,kyc_completed,2025-09-28 00:39:06.820221549,email,ios,RU,
1375,deposit_success,2025-09-30 20:14:29.460809469,email,ios,RU,5896.46
1376,app_open,2025-09-09 21:36:00.000000000,organic,ios,RU,
1376,view_landing,2025-09-09 21:37:00.000000000,organic,ios,RU,
1377,app_open,2025-09-27 02:28:00.000000000,social_ads,ios,UZ,
1377,view_landing,2025-09-27 02:47:00.000000000,social_ads,ios,UZ,
1377,sign_up,2025-09-27 06:17:00.000000000,social_ads,ios,UZ,
1377,kyc_completed,2025-09-28 11:21:56.106214644,social_ads,ios,UZ,
1377,deposit_success,2025-10-02 09:14:20.727239142,social_ads,ios,UZ,1990.38
1377,first_trade,2025-10-02 09:49:55.736538045,social_ads,ios,UZ,4719.64
1378,app_open,2025-09-08 13:02:00.000000000,email,web,RU,
1378,view_landing,2025-09-08 13:19:00.000000000,email,web,RU,
1379,app_open,2025-09-08 02:33:00.000000000,social_ads,ios,KZ,
1379,view_landing,2025-09-08 02:46:00.000000000,social_ads,ios,KZ,
1379,sign_up,2025-09-08 04:30:00.000000000,social_ads,ios,KZ,
1380,app_open,2025-09-30 02:15:00.000000000,paid_search,android,RU,
1380,view_landing,2025-09-30 02:23:00.000000000,paid_search,android,RU,
1380,sign_up,2025-09-30 04:49:00.000000000,paid_search,android,RU,
1380,kyc_completed,2025-10-03 03:03:01.049594460,paid_search,android,RU,
1381,app_open,2025-09-21 02:37:00.000000000,paid_search,android,KZ,
1381,view_landing,2025-09-21 02:50:00.000000000,paid_search,android,KZ,
1381,sign_up,2025-09-21 05:23:00.000000000,paid_search,android,KZ,
1381,kyc_completed,2025-09-22 20:18:25.287630985,paid_search,android,KZ,
1382,app_open,2025-09-03 13:47:00.000000000,organic,web,RU,
1382,sign_up,2025-09-03 13:52:00.000000000,organic,web,RU,
1382,view_landing,2025-09-03 14:01:00.000000000,organic,web,RU,
1382,kyc_completed,2025-09-04 06:00:52.625402710,organic,web,RU,
1382,deposit_success,2025-09-07 01:30:58.128577358,organic,web,RU,4838.46
1382,first_trade,2025-09-08 09:53:39.401633662,organic,web,RU,4880.0
1383,app_open,2025-09-27 11:29:00.000000000,social_ads,android,RU,
1383,view_landing,2025-09-27 11:33:00.000000000,social_ads,android,RU,
1383,sign_up,2025-09-27 14:19:00.000000000,social_ads,android,RU,
1383,kyc_completed,2025-09-30 09:30:05.056681400,social_ads,android,RU,
1383,deposit_success,2025-10-02 13:29:58.163875203,social_ads,android,RU,3248.57
1384,app_open,2025-09-05 16:50:00.000000000,email,web,RU,
1384,view_landing,2025-09-05 16:55:00.000000000,email,web,RU,
1385,app_open,2025-09-21 10:10:00.000000000,email,ios,RU,
1385,view_landing,2025-09-21 10:17:00.000000000,email,ios,RU,
1386,app_open,2025-09-13 23:43:00.000000000,organic,web,RU,
1386,view_landing,2025-09-13 23:55:00.000000000,organic,web,RU,
1386,sign_up,2025-09-14 03:35:00.000000000,organic,web,RU,
1387,app_open,2025-09-01 10:23:00.000000000,referral,ios,RU,
1387,view_landing,2025-09-01 10:34:00.000000000,referral,ios,RU,
1387,sign_up,2025-09-01 12:35:00.000000000,referral,ios,RU,
1387,kyc_completed,2025-09-03 06:25:58.968644503,referral,ios,RU,
1387,deposit_success,2025-09-06 05:19:16.417857920,referral,ios,RU,4114.93
1387,first_trade,2025-09-06 20:44:41.965339847,referral,ios,RU,2421.62
1388,app_open,2025-09-24 14:15:00.000000000,paid_search,ios,BY,
1388,view_landing,2025-09-24 14:26:00.000000000,paid_search,ios,BY,
1388,sign_up,2025-09-24 15:07:00.000000000,paid_search,ios,BY,
1388,kyc_completed,2025-09-26 23:32:09.876676543,paid_search,ios,BY,
1388,deposit_success,2025-09-27 15:26:52.009340933,paid_search,ios,BY,5036.48
1389,app_open,2025-09-21 13:00:00.000000000,email,web,RU,
1389,view_landing,2025-09-21 13:15:00.000000000,email,web,RU,
1389,sign_up,2025-09-21 14:22:00.000000000,email,web,RU,
1389,kyc_completed,2025-09-24 09:30:17.979866485,email,web,RU,
1389,deposit_success,2025-09-24 16:13:06.453749507,email,web,RU,2321.09
1390,app_open,2025-09-27 09:25:00.000000000,organic,ios,RU,
1390,view_landing,2025-09-27 09:31:00.000000000,organic,ios,RU,
1390,sign_up,2025-09-27 12:44:00.000000000,organic,ios,RU,
1390,kyc_completed,2025-09-30 09:51:58.716889562,organic,ios,RU,
1390,deposit_success,2025-10-02 11:58:03.846190961,organic,ios,RU,4435.01
1390,first_trade,2025-10-03 16:44:47.948925969,organic,ios,RU,1928.73
1391,app_open,2025-09-19 04:30:00.000000000,email,ios,RU,
1391,view_landing,2025-09-19 04:35:00.000000000,email,ios,RU,
1391,sign_up,2025-09-19 08:29:00.000000000,email,ios,RU,
1391,kyc_completed,2025-09-19 23:35:04.694468439,email,ios,RU,
1392,app_open,2025-09-23 15:42:00.000000000,email,android,RU,
1392,view_landing,2025-09-23 15:51:00.000000000,email,android,RU,
1392,sign_up,2025-09-23 16:03:00.000000000,email,android,RU,
1392,kyc_completed,2025-09-26 12:15:51.087252510,email,android,RU,
1392,deposit_success,2025-09-26 18:45:56.218837972,email,android,RU,1419.65
1393,app_open,2025-09-28 01:57:00.000000000,organic,ios,BY,
1393,view_landing,2025-09-28 02:14:00.000000000,organic,ios,BY,
1393,sign_up,2025-09-28 04:20:00.000000000,organic,ios,BY,
1393,kyc_completed,2025-09-29 18:22:57.437885457,organic,ios,BY,
1394,app_open,2025-09-30 04:16:00.000000000,organic,ios,RU,
1394,view_landing,2025-09-30 04:23:00.000000000,organic,ios,RU,
1394,sign_up,2025-09-30 06:50:00.000000000,organic,ios,RU,
1394,kyc_completed,2025-10-02 08:38:50.952259868,organic,ios,RU,
1395,app_open,2025-09-17 19:07:00.000000000,email,android,UZ,
1395,view_landing,2025-09-17 19:11:00.000000000,email,android,UZ,
1396,app_open,2025-09-01 09:47:00.000000000,organic,web,KZ,
1396,view_landing,2025-09-01 09:56:00.000000000,organic,web,KZ,
1397,app_open,2025-09-11 05:05:00.000000000,social_ads,web,UZ,
1397,view_landing,2025-09-11 05:22:00.000000000,social_ads,web,UZ,
1397,sign_up,2025-09-11 09:01:00.000000000,social_ads,web,UZ,
1397,kyc_completed,2025-09-12 04:22:22.790847625,social_ads,web,UZ,
1398,app_open,2025-09-19 12:18:00.000000000,email,ios,BY,
1398,view_landing,2025-09-19 12:29:00.000000000,email,ios,BY,
1398,sign_up,2025-09-19 14:02:00.000000000,email,ios,BY,
1398,kyc_completed,2025-09-20 09:35:23.315797641,email,ios,BY,
1398,deposit_success,2025-09-23 17:07:57.723427883,email,ios,BY,2689.76
1398,first_trade,2025-09-24 12:53:28.803858220,email,ios,BY,3147.33
1399,app_open,2025-09-04 03:40:00.000000000,social_ads,android,RU,
1399,view_landing,2025-09-04 03:44:00.000000000,social_ads,android,RU,
1399,sign_up,2025-09-04 06:54:00.000000000,social_ads,android,RU,
1399,kyc_completed,2025-09-04 11:32:00.459178562,social_ads,android,RU,
1399,deposit_success,2025-09-04 12:41:10.705544298,social_ads,android,RU,3094.85
1400,app_open,2025-09-04 09:30:00.000000000,paid_search,web,UZ,
1400,view_landing,2025-09-04 09:34:00.000000000,paid_search,web,UZ,
1400,sign_up,2025-09-04 11:46:00.000000000,paid_search,web,UZ,
1401,app_open,2025-09-12 20:05:00.000000000,paid_search,ios,BY,
1401,view_landing,2025-09-12 20:06:00.000000000,paid_search,ios,BY,
1401,sign_up,2025-09-12 20:17:00.000000000,paid_search,ios,BY,
1402,app_open,2025-09-28 06:37:00.000000000,organic,ios,KZ,
1402,view_landing,2025-09-28 06:49:00.000000000,organic,ios,KZ,
1402,sign_up,2025-09-28 07:27:00.000000000,organic,ios,KZ,
1402,kyc_completed,2025-10-01 05:00:16.162443675,organic,ios,KZ,
1402,deposit_success,2025-10-01 11:33:55.944817417,organic,ios,KZ,1883.76
1402,first_trade,2025-10-02 14:36:29.500196664,organic,ios,KZ,2466.1
1403,app_open,2025-09-10 14:44:00.000000000,email,ios,RU,
1403,view_landing,2025-09-10 14:51:00.000000000,email,ios,RU,
1403,sign_up,2025-09-10 15:36:00.000000000,email,ios,RU,
1403,kyc_completed,2025-09-12 08:02:31.657395257,email,ios,RU,
1403,deposit_success,2025-09-13 12:24:25.175467828,email,ios,RU,1526.95
1403,first_trade,2025-09-14 17:03:41.525972267,email,ios,RU,2033.18
1404,app_open,2025-09-29 00:20:00.000000000,paid_search,android,RU,
1404,view_landing,2025-09-29 00:27:00.000000000,paid_search,android,RU,
1404,sign_up,2025-09-29 01:25:00.000000000,paid_search,android,RU,
1405,app_open,2025-09-24 23:17:00.000000000,organic,ios,KZ,
1405,view_landing,2025-09-24 23:25:00.000000000,organic,ios,KZ,
1405,sign_up,2025-09-25 02:08:00.000000000,organic,ios,KZ,
1406,app_open,2025-09-10 01:53:00.000000000,paid_search,android,RU,
1406,view_landing,2025-09-10 01:56:00.000000000,paid_search,android,RU,
